,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1104,PG24662,"The Grateful Indian, and Other Stories","Kingston, William Henry Giles",1814.0,1880.0,['en'],31,"'Poetry', 'Juvenile literature', ""Children's stories""",Text,'Poetry'
1123,PG24825,The Ghost of Chatham; A Vision: Dedicated to the House of Peers,Anonymous,,,['en'],22,"'Pamphlets', 'Political satire, English', 'Pitt, William, Earl of Chatham, 1708-1778', 'Poetry', 'Great Britain -- Politics and government -- 1800-1837'",Text,'Poetry'
1163,PG25631,A Poetical Cook-Book,"Moss, Maria J.",,,['en'],89,"'Poetry', 'Cooking, American'",Text,'Poetry'
1167,PG25643,'He Giveth His Beloved Sleep',"Browning, Elizabeth Barrett",1806.0,1861.0,['en'],88,'Poetry',Text,'Poetry'
1235,PG26505,The Old Hanging Fork and Other Poems,"Doneghy, George W.",,,['en'],25,'Poetry',Text,'Poetry'
1237,PG26580,Many Voices,"Nesbit, E. (Edith)",1858.0,1924.0,['en'],24,'Poetry',Sound,'Poetry'
1239,PG26611,Enthusiasm and Other Poems,"Moodie, Susanna",1803.0,1885.0,['en'],24,'Poetry',Text,'Poetry'
1244,PG2665,The Professor at the Breakfast-Table,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],146,"'Poetry', 'American fiction -- 19th century', 'Conversation -- Fiction'",Text,'Poetry'
1245,PG2666,The Poet at the Breakfast-Table,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],235,"'Poetry', 'American fiction -- 19th century', 'Conversation -- Fiction'",Text,'Poetry'
1246,PG26675,The Masque of the Elements,"Scheffauer, Herman George",1878.0,1927.0,['en'],42,'Poetry',Text,'Poetry'
1285,PG27069,Sonnets from the Crimea,"Mickiewicz, Adam",1798.0,1855.0,['en'],80,'Poetry',Text,'Poetry'
1289,PG27139,A Leaf from the Old Forest,"Cossar, John D.",,,['en'],11,'Poetry',Text,'Poetry'
1299,PG27199,Japanese Prints,"Fletcher, John Gould",1886.0,1950.0,['en'],101,'Poetry',Text,'Poetry'
1300,PG27221,The Minstrel; or the Progress of Genius: with some other poems,"Beattie, James",1735.0,1803.0,['en'],47,'Poetry',Text,'Poetry'
1301,PG27275,The Angel of Thought and Other Poems: Impressions from Old Masters,"Murphy, Ethel Allen",,,['en'],36,"'Poetry', 'Mary, Blessed Virgin, Saint -- Art', 'Angels in art'",Text,'Poetry'
1303,PG27299,"Nothing to Say: A Slight Slap at Mobocratic Snobbery, Which Has 'Nothing to Do' with 'Nothing to Wear'","Doesticks, Q. K. Philander",1831.0,1875.0,['en'],22,'Poetry',Text,'Poetry'
1305,PG27333,Pan and Æolus: Poems,"Musgrove, Charles Hamilton",,,['en'],45,'Poetry',Text,'Poetry'
1306,PG27336,Three Women,"Wilcox, Ella Wheeler",1850.0,1919.0,['en'],28,'Poetry',Text,'Poetry'
1308,PG27370,Poems,"Eddy, Mary Baker",1821.0,1910.0,['en'],76,'Poetry',Text,'Poetry'
1321,PG27457,The Woman Who Dared,"Sargent, Epes",1813.0,1880.0,['en'],18,'Poetry',Text,'Poetry'
1322,PG27473,Hafbur and Signe: a ballad,,,,['en'],28,'Poetry',Text,'Poetry'
1323,PG27474,"Queen Berngerd, The Bard and the Dreams, and Other Ballads",,,,['en'],23,"'Ballads', 'Poetry'",Text,'Poetry'
1324,PG27494,The Patriotic Poems of Walt Whitman,"Whitman, Walt",1819.0,1892.0,['en'],143,'Poetry',Text,'Poetry'
1326,PG27534,Cobwebs from a Library Corner,"Bangs, John Kendrick",1862.0,1922.0,['en'],35,'Poetry',Text,'Poetry'
1327,PG27577,"The Works of Lord Byron, Vol. 7. Poetry","Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],150,'Poetry',Text,'Poetry'
1329,PG27677,"Daisy Dare, and Baby Power: Poems","Jeffrey, Rosa Vertner",1828.0,1894.0,['en'],29,'Poetry',Text,'Poetry'
1330,PG27700,The Rose-Jar,"Jones, Thomas S. (Thomas Samuel)",1882.0,1932.0,['en'],15,'Poetry',Text,'Poetry'
1332,PG27731,The New World,"Bynner, Witter",1881.0,1968.0,['en'],26,'Poetry',Text,'Poetry'
1333,PG27735,In the Great Steep's Garden,"Roberts, Elizabeth Madox",1881.0,1941.0,['en'],17,'Poetry',Text,'Poetry'
1339,PG27781,Revised Edition of Poems,Bill o'th' Hoylus End,1836.0,1897.0,['en'],75,"'Dialect poetry, English -- England -- Yorkshire', 'Poetry'",Text,'Poetry'
1347,PG27971,A Lover's Litanies,"Mackay, Eric",1851.0,1898.0,['en'],29,'Poetry',Text,'Poetry'
1351,PG28043,Ships in Harbour,"Morton, David",1886.0,1957.0,['en'],22,'Poetry',Text,'Poetry'
1355,PG28218,Three Unpublished Poems,"Alcott, Louisa May",1832.0,1888.0,['en'],27,"'Poetry', 'Alcott, Amos Bronson, 1799-1888'",Text,'Poetry'
1362,PG28375,"Poems of Henry Vaughan, Silurist, Volume II","Vaughan, Henry",1621.0,1695.0,['en'],99,'Poetry',Text,'Poetry'
1370,PG28665,Sea Garden,H. D. (Hilda Doolittle),1886.0,1961.0,['en'],265,'Poetry',Text,'Poetry'
1371,PG28666,Hymen,H. D. (Hilda Doolittle),1886.0,1961.0,['en'],54,'Poetry',Text,'Poetry'
1376,PG28771,"Child Maidelvold, and Other Ballads",,,,['en'],23,"'Ballads', 'Poetry'",Text,'Poetry'
1377,PG28772,"Ellen of Villenskov, and Other Ballads",,,,['en'],20,"'Ballads', 'Poetry'",Text,'Poetry'
1378,PG28774,"Finnish Arts; Or, Sir Thor and Damsel Thure, a Ballad",,,,['en'],12,'Poetry',Text,'Poetry'
1381,PG28816,"Signelil, A Tale from the Cornish, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],31,"'Ballads', 'Poetry'",Text,'Poetry'
1382,PG28817,"The Dalby Bear, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],21,"'Ballads', 'Poetry'",Text,'Poetry'
1383,PG28818,The Giant of Bern and Orm Ungerswayne: A Ballad,"Borrow, George",1803.0,1881.0,['en'],23,'Poetry',Text,'Poetry'
1384,PG28824,The Mermaid's Prophecy: and Other Songs Relating to Queen Dagmar,"Borrow, George",1803.0,1881.0,['en'],33,'Poetry',Text,'Poetry'
1385,PG28825,"The Verner Raven, The Count of Vendel's Daughter, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],13,"'Ballads', 'Poetry'",Text,'Poetry'
1386,PG28826,"The Song of Deirdra, King Byrge and his Brothers, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],27,"'Ballads', 'Poetry'",Text,'Poetry'
1387,PG28830,The Songs of Ranild,"Borrow, George",1803.0,1881.0,['en'],17,'Poetry',Text,'Poetry'
1388,PG28835,"The Tale of Brynild, and King Valdemar and His Sister: Two Ballads","Borrow, George",1803.0,1881.0,['en'],19,"'Ballads', 'Poetry'",Text,'Poetry'
1389,PG28836,Ballads of a Bohemian,"Service, Robert W. (Robert William)",1874.0,1958.0,['en'],114,'Poetry',Sound,'Poetry'
1395,PG28903,All That Matters,"Guest, Edgar A. (Edgar Albert)",1881.0,1959.0,['en'],61,'Poetry',Text,'Poetry'
1396,PG28908,A Dream within a Dream,"Poe, Edgar Allan",1809.0,1849.0,['en'],121,'Poetry',Sound,'Poetry'
1397,PG28985,"Tord of Hafsborough, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],18,"'Ballads', 'Poetry'",Text,'Poetry'
1398,PG28986,"Young Swaigder; or, The Force of Runes, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],24,"'Ballads', 'Poetry'",Text,'Poetry'
1402,PG29103,Grimhild's Vengeance: Three Ballads,"Borrow, George",1803.0,1881.0,['en'],13,"'Ballads', 'Poetry'",Text,'Poetry'
1403,PG29123,"The Fountain of Maribo, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],20,"'Ballads', 'Poetry'",Text,'Poetry'
1404,PG29210,Out of the North,"Sutherland, Howard V. (Howard Vigne)",1868.0,,['en'],16,'Poetry',Text,'Poetry'
1412,PG29515,The Battle of the Bays,"Seaman, Owen",1861.0,1936.0,['en'],41,'Poetry',Text,'Poetry'
1414,PG29531,Silhouettes,"Symons, Arthur",1865.0,1945.0,['en'],169,'Poetry',Text,'Poetry'
1418,PG29587,The Loom of Life,"Noe, Cotton",1864.0,1953.0,['en'],20,'Poetry',Text,'Poetry'
1421,PG29649,"The Serpent Knight, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],27,"'Ballads', 'Poetry'",Text,'Poetry'
1422,PG29700,Poetical Works of William Cullen Bryant: Household Edition,"Bryant, William Cullen",1794.0,1878.0,['en'],55,'Poetry',Text,'Poetry'
1424,PG29732,The Old Arm-Chair,"Cook, Eliza",1818.0,1889.0,['en'],24,'Poetry',Text,'Poetry'
1425,PG29761,Sympathetic Magic,"Brown, Paul Cameron",1948.0,,['en'],81,'Poetry',Text,'Poetry'
1427,PG29795,"An Ode: Read August 15, 1907, at the dedication of the monument erected at Gloucester, Massachusetts, in commemoration of the founding of the Massachusetts Bay colony in the year sixteen hundred and twenty-three","Cawein, Madison Julius",1865.0,1914.0,['en'],40,'Poetry',Text,'Poetry'
1429,PG29879,The Poetical Works of William Collins; With a Memoir,"Collins, William",1721.0,1759.0,['en'],48,'Poetry',Text,'Poetry'
1432,PG30023,The Daughter of the Storage: And Other Things in Prose and Verse,"Howells, William Dean",1837.0,1920.0,['en'],25,"'Poetry', 'Short stories'",Text,'Poetry'
1433,PG30038,A line-o'-verse or two,"Taylor, Bert Leston",1866.0,1921.0,['en'],20,'Poetry',Text,'Poetry'
1435,PG30101,Whispers,"Brown, Paul Cameron",1948.0,,['en'],27,'Poetry',Text,'Poetry'
1436,PG30184,The Fairy Changeling and Other Poems,"Shorter, Dora Sigerson",1866.0,1918.0,['en'],110,'Poetry',Text,'Poetry'
1438,PG30198,Nirvana Days,"Rice, Cale Young",1872.0,1943.0,['en'],23,'Poetry',Text,'Poetry'
1443,PG30225,Many Gods,"Rice, Cale Young",1872.0,1943.0,['en'],16,'Poetry',Text,'Poetry'
1457,PG30357,Select Poems of Thomas Gray,"Gray, Thomas",1716.0,1771.0,['en'],151,'Poetry',Text,'Poetry'
1458,PG30391,Betelguese: A Trip Through Hell,"de Esque, Jean",1879.0,,['en'],23,'Poetry',Text,'Poetry'
1463,PG30481,Ioläus: The man that was a ghost,"Mackereth, James Allan",1871.0,,['en'],21,'Poetry',Text,'Poetry'
1467,PG30501,Collected Poems: Volume One,"Noyes, Alfred",1880.0,1958.0,['en'],86,'Poetry',Text,'Poetry'
1468,PG30504,Eyeshine,"Brown, Paul Cameron",1948.0,,['en'],27,'Poetry',Text,'Poetry'
1469,PG30568,"Kipling Stories and Poems Every Child Should Know, Book II","Kipling, Rudyard",1865.0,1936.0,['en'],380,"'Poetry', 'Short stories'",Text,'Poetry'
1470,PG30599,Collected Poems: Volume Two,"Noyes, Alfred",1880.0,1958.0,['en'],24,'Poetry',Text,'Poetry'
1473,PG30659,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 14","Stevenson, Robert Louis",1850.0,1894.0,['en'],41,"'Poetry', ""Children's poetry"", 'English literature -- 19th century'",Text,'Poetry'
1475,PG30669,"A Father of Women, and Other Poems","Meynell, Alice",1847.0,1922.0,['en'],37,'Poetry',Text,'Poetry'
1476,PG30672,"Eidolon; or, The Course of a Soul; and Other Poems","Cassels, Walter Richard",1826.0,1907.0,['en'],76,'Poetry',Text,'Poetry'
1477,PG30687,"The Lord of Misrule, and Other Poems","Noyes, Alfred",1880.0,1958.0,['en'],21,'Poetry',Text,'Poetry'
1485,PG30842,Poems of West & East,"Sackville-West, V. (Victoria)",1892.0,1962.0,['en'],20,'Poetry',Text,'Poetry'
1487,PG309,Rhymes of a Rolling Stone,"Service, Robert W. (Robert William)",1874.0,1958.0,['en'],168,'Poetry',Text,'Poetry'
1495,PG31272,Threads of Grey and Gold,"Reed, Myrtle",1874.0,1911.0,['en'],73,"'Poetry', 'Essays'",Text,'Poetry'
1497,PG31283,English Critical Essays: Nineteenth Century,,,,['en'],120,"'English poetry -- 19th century -- History and criticism', 'Poetry', 'Criticism', 'English essays'",Text,'Poetry'
1507,PG3138,Ballades & Rhymes from Ballades in Blue China and Rhymes a la Mode,"Lang, Andrew",1844.0,1912.0,['en'],25,"'Poetry', 'Ballades'",Text,'Poetry'
1508,PG313,Children of the Night,"Robinson, Edwin Arlington",1869.0,1935.0,['en'],283,'Poetry',Text,'Poetry'
1540,PG31890,Song-Surf,"Rice, Cale Young",1872.0,1943.0,['en'],22,'Poetry',Text,'Poetry'
1582,PG323,Verses 1889-1896,"Kipling, Rudyard",1865.0,1936.0,['en'],213,"'Poetry', 'India -- Poetry'",Text,'Poetry'
1592,PG32491,The Wild Swans at Coole,"Yeats, W. B. (William Butler)",1865.0,1939.0,['en'],151,'Poetry',Text,'Poetry'
1593,PG32493,Witch-Burning,"Counselman, Mary Elizabeth",1911.0,1995.0,['en'],50,'Poetry',Text,'Poetry'
1594,PG32499,To a Skull on My Bookshelf,"Raplee, Elizabeth Virginia",1900.0,1982.0,['en'],22,'Poetry',Text,'Poetry'
1595,PG32503,Swamp Demons,"Butz, C. A.",,,['en'],18,'Poetry',Text,'Poetry'
1604,PG32532,King Cole,"Masefield, John",1878.0,1967.0,['en'],37,'Poetry',Text,'Poetry'
1613,PG32778,A Pushcart at the Curb,"Dos Passos, John",1896.0,1970.0,['en'],32,'Poetry',Text,'Poetry'
1614,PG328,A Heap o' Livin',"Guest, Edgar A. (Edgar Albert)",1881.0,1959.0,['en'],60,'Poetry',Text,'Poetry'
1628,PG33171,One Day & Another: A Lyrical Eclogue,"Cawein, Madison Julius",1865.0,1914.0,['en'],17,'Poetry',Text,'Poetry'
1629,PG33193,Satan Absolved: A Victorian Mystery,"Blunt, Wilfrid Scawen",1840.0,1922.0,['en'],42,'Poetry',Text,'Poetry'
1632,PG33417,Later Poems,"Carman, Bliss",1861.0,1929.0,['en'],50,'Poetry',Text,'Poetry'
1637,PG33486,"Songs of the Silent World, and Other Poems","Phelps, Elizabeth Stuart",1844.0,1911.0,['en'],39,'Poetry',Text,'Poetry'
1641,PG33555,On Strike Till 3,"Balfour, Grant",,,['en'],11,'Poetry',Text,'Poetry'
1652,PG33729,The Lost Temples of Xantoos,"Calhoun, Howell",,,['en'],28,"'Poetry', 'Sonnets'",Text,'Poetry'
1662,PG33855,Provocations,"Bristowe, Sibyl",,,['en'],12,'Poetry',Text,'Poetry'
1692,PG34665,Christmas Penny Readings: Original Sketches for the Season,"Fenn, George Manville",1831.0,1909.0,['en'],25,"'Fiction', 'Poetry', 'Short stories', 'Christmas stories'",Text,'Poetry'
1695,PG34741,The Two Twilights,"Beers, Henry A. (Henry Augustin)",1847.0,1926.0,['en'],20,'Poetry',Text,'Poetry'
1696,PG34752,Poems: With a Sketch of the Life and Experience of Annie R. Smith,"Smith, Rebekah",,,['en'],151,"'Poetry', 'Poets, American -- 19th century -- Biography', 'Smith, Annie Rebekah, 1828-1855'",Text,'Poetry'
1709,PG34936,"The Blood of Rachel, a Dramatization of Esther, and Other Poems","Noe, Cotton",1864.0,1953.0,['en'],25,'Poetry',Text,'Poetry'
1711,PG34982,In the Land of Dakota: A Little Book of North Dakota Verse,"Winsted, Huldah Lucile",,,['en'],8,"'Poetry', 'North Dakota -- Poetry'",Text,'Poetry'
1727,PG35279,The Literature of Ecstasy,"Mordell, Albert",1885.0,1965.0,['en'],80,"'Poetry', 'Ecstasy'",Text,'Poetry'
1732,PG35394,The Bridling of Pegasus: Prose Papers on Poetry,"Austin, Alfred",1835.0,1913.0,['en'],46,'Poetry',Text,'Poetry'
1738,PG35452,"Gobolinks; or, Shadow Pictures for Young and Old","Paine, Albert Bigelow",1861.0,1937.0,['en'],83,"'Poetry', 'Inkblots'",Text,'Poetry'
1746,PG35497,Three Sunsets and Other Poems,"Carroll, Lewis",1832.0,1898.0,['en'],90,'Poetry',Text,'Poetry'
1747,PG3549,Cowley's Essays,"Cowley, Abraham",1618.0,1667.0,['en'],108,"'Poetry', 'Philosophy', 'Essays'",Text,'Poetry'
1748,PG35515,Arthur Machen: A Novelist of Ecstasy and Sin: With Two Uncollected Poems by Arthur Machen,"Starrett, Vincent",1886.0,1974.0,['en'],39,"'Poetry', 'Machen, Arthur, 1863-1947'",Text,'Poetry'
1754,PG35553,"The Anglican Friar, and the Fish which he Took by Hook and by Crook: A Comic Legend","Novice, active 19th century",,,['en'],18,"'Poetry', 'Fishing -- Poetry'",Text,'Poetry'
1783,PG36135,"The Spawn of Ixion; Or, The 'Biter Bit.' An Allegory","Cooley, James Ewing",1802.0,1882.0,['en'],17,'Poetry',Text,'Poetry'
1787,PG36153,"Memorial Day, and Other Verse (Original and Translated)","Reed, Helen Leah",,1926.0,['en'],30,'Poetry',Text,'Poetry'
1789,PG36214,"Virginia: A Tragedy, and Other Poems","Gilmore, Marion Forster",1887.0,,['en'],19,"'Virginia, daughter of Virginius (Legendary character) -- Drama', 'Poetry', 'Tragedies'",Text,'Poetry'
1804,PG36620,"The Three Hills, and Other Poems","Baudelaire, Charles",1821.0,1867.0,['en'],47,'Poetry',Text,'Poetry'
1813,PG36773,Oxford Lectures on Poetry,"Bradley, A. C. (Andrew Cecil)",1851.0,1935.0,['en'],183,"'Wordsworth, William, 1770-1850 -- Criticism and interpretation', 'Poetry', 'Shakespeare, William, 1564-1616 -- Criticism and interpretation'",Text,'Poetry'
1823,PG36913,"The Divine Vision, and Other Poems","Russell, George William",1867.0,1935.0,['en'],27,'Poetry',Text,'Poetry'
1831,PG36980,Papers from Overlook-House,"Beasley, Frederic W.",1808.0,1878.0,['en'],25,"'Poetry', 'Short stories, American'",Text,'Poetry'
1834,PG37085,Outlook Odes,"Crosland, T. W. H. (Thomas William Hodgson)",1865.0,1924.0,['en'],27,'Poetry',Text,'Poetry'
1836,PG37087,Poems,"Stuart, Muriel",1889.0,1967.0,['en'],27,'Poetry',Text,'Poetry'
1837,PG37091,A Song of the English,"Kipling, Rudyard",1865.0,1936.0,['en'],48,'Poetry',Text,'Poetry'
1838,PG37132,Songs of Womanhood,"Alma-Tadema, Laurence",1864.0,1940.0,['en'],30,'Poetry',Text,'Poetry'
1849,PG37213,Reincarnations,"Stephens, James",1882.0,1950.0,['en'],42,'Poetry',Text,'Poetry'
1850,PG37214,The Adventures of Seumas Beg; The Rocky Road to Dublin,"Stephens, James",1882.0,1950.0,['en'],29,'Poetry',Text,'Poetry'
1878,PG37557,Open Water,"Stringer, Arthur",1874.0,1950.0,['en'],36,'Poetry',Text,'Poetry'
1881,PG37648,A Century of Emblems,"Cautley, George Spencer",,1880.0,['en'],29,"'Poetry', 'Emblems'",Text,'Poetry'
1882,PG37649,"Love Letters of a Violinist, and Other Poems","Mackay, Eric",1851.0,1898.0,['en'],39,'Poetry',Text,'Poetry'
1887,PG37751,"The Deluge, and Other Poems","Presland, John",1885.0,1975.0,['en'],12,'Poetry',Text,'Poetry'
1888,PG37752,"Poems of London, and Other Verses","Presland, John",1885.0,1975.0,['en'],22,"'Poetry', 'London (England) -- Poetry'",Text,'Poetry'
1895,PG37859,"The Call of the Mountains, and Other Poems","Pickering, James E.",,,['en'],21,'Poetry',Text,'Poetry'
1908,PG38135,"Etain the Beloved, and Other Poems","Cousins, James Henry",1873.0,1956.0,['en'],24,'Poetry',Text,'Poetry'
1934,PG38594,Poems,"Rilke, Rainer Maria",1875.0,1926.0,['en'],854,'Poetry',Text,'Poetry'
1939,PG38856,Goblins and Pagodas,"Fletcher, John Gould",1886.0,1950.0,['en'],71,'Poetry',Text,'Poetry'
1940,PG38857,Irradiations; Sand and Spray,"Fletcher, John Gould",1886.0,1950.0,['en'],42,'Poetry',Text,'Poetry'
1951,PG39037,"Life Without and Life Within; or, Reviews, Narratives, Essays, and Poems.","Fuller, Margaret",1810.0,1850.0,['en'],130,"'Poetry', 'Literature -- History and criticism', 'Essays'",Text,'Poetry'
1954,PG39131,The Book of the Little Past,"Peabody, Josephine Preston",1874.0,1922.0,['en'],19,'Poetry',Text,'Poetry'
1955,PG39132,Mathieu Ropars: et cetera,"Young, William",1809.0,1888.0,['en'],19,"'Fiction', 'Poetry', 'Short stories'",Text,'Poetry'
1978,PG39783,Canzoni & Ripostes: Whereto are appended the Complete Poetical Works of T.E. Hulme,"Hulme, T. E. (Thomas Ernest)",1883.0,1917.0,['en'],83,'Poetry',Text,'Poetry'
1988,PG39821,From the Five Rivers,"Steel, Flora Annie Webster",1847.0,1929.0,['en'],94,"'India -- Fiction', 'Poetry', 'Short stories, English'",Text,'Poetry'
1989,PG39844,The Ascent of Man,"Blind, Mathilde",1841.0,1896.0,['en'],43,'Poetry',Text,'Poetry'
2008,PG40237,"By the Sea, and Other Verses","Baily, H. Lavinia, (Hannah Lavinia)",1837.0,1921.0,['en'],28,'Poetry',Text,'Poetry'
2021,PG40562,Snowflakes,"Karn, Esther Nelson",,,['en'],23,'Poetry',Text,'Poetry'
2040,PG41059,Divine Adventures: A Book of Verse,"Niendorff, John",,,['en'],11,'Poetry',Text,'Poetry'
2048,PG41397,"Uncle Walt [Walt Mason], the Poet Philosopher","Mason, Walt",1862.0,1939.0,['en'],132,'Poetry',Text,'Poetry'
2049,PG413,Ballads,"Stevenson, Robert Louis",1850.0,1894.0,['en'],73,"'Ballads', 'Poetry'",Text,'Poetry'
2058,PG41760,The Poetical Works of James Beattie,"Beattie, James",1735.0,1803.0,['en'],51,'Poetry',Text,'Poetry'
2068,PG42034,Poems,"Draper, John William",1893.0,,['en'],26,'Poetry',Text,'Poetry'
2070,PG42051,Akra the Slave,"Gibson, Wilfrid Wilson",1878.0,1962.0,['en'],38,'Poetry',Text,'Poetry'
2074,PG42076,Contrasted Songs,"Longfellow, Marian",1849.0,1924.0,['en'],23,'Poetry',Text,'Poetry'
2081,PG42181,Poetry,"Oldham, Thomas",,,['en'],30,'Poetry',Text,'Poetry'
2085,PG42301,Poems,"Smith, Alexander",1829.0,1867.0,['en'],73,'Poetry',Text,'Poetry'
2091,PG42422,"The Passing of the Storm, and Other Poems","King, Alfred Castner",1873.0,1941.0,['en'],23,'Poetry',Text,'Poetry'
2092,PG42439,"""The Santa Fe Trail,"" and Other Poems","Wilson, Joseph Robert",1886.0,,['en'],38,'Poetry',Text,'Poetry'
2136,PG43066,Griselda: a society novel in rhymed verse,"Blunt, Wilfrid Scawen",1840.0,1922.0,['en'],42,"'Stories in rhyme', 'Poetry'",Text,'Poetry'
2143,PG4331,"Sun-Up, and Other Poems","Ridge, Lola",1873.0,1941.0,['en'],24,'Poetry',Text,'Poetry'
2151,PG43615,Poems,"Manning, Frederic",1882.0,1935.0,['en'],33,'Poetry',Text,'Poetry'
2163,PG438,Underwoods,"Stevenson, Robert Louis",1850.0,1894.0,['en'],87,'Poetry',Text,'Poetry'
2183,PG44640,The World's Greatest Books — Volume 17 — Poetry and Drama,,,,['en'],146,"'Drama', 'Poetry'",Text,'Poetry'
2191,PG44898,"Blottentots, and How to Make Them","Carmel, John Prosper",,,['en'],38,"'Poetry', 'Inkblots'",Text,'Poetry'
2211,PG45173,Ballades and Verses Vain,"Lang, Andrew",1844.0,1912.0,['en'],36,"'Poetry', 'Ballades'",Text,'Poetry'
2254,PG45346,Sea Spray: Verses and Translations,"Rolleston, T. W. (Thomas William)",1857.0,1920.0,['en'],41,'Poetry',Text,'Poetry'
2255,PG45383,Drifting,"Read, Thomas Buchanan",1822.0,1872.0,['en'],35,'Poetry',Text,'Poetry'
2260,PG4545,American Papyrus: 25 Poems,"Sills, Steven David Justin",,,['en'],19,'Poetry',Text,'Poetry'
2278,PG45586,"Auld Lang Syne: Selections from the Papers of the ""Pen and Pencil Club""",Various,,,['en'],38,"'Literature', 'Poetry'",Text,'Poetry'
2301,PG46112,"The Dark Ages, and Other Poems",L.,,,['en'],32,'Poetry',Text,'Poetry'
2314,PG4654,The Daemon of the World,"Shelley, Percy Bysshe",1792.0,1822.0,['en'],37,'Poetry',Text,'Poetry'
2333,PG4696,The Witch of Atlas,"Shelley, Percy Bysshe",1792.0,1822.0,['en'],79,'Poetry',Text,'Poetry'
2334,PG4697,Peter Bell the Third,"Shelley, Percy Bysshe",1792.0,1822.0,['en'],44,'Poetry',Text,'Poetry'
2339,PG47055,"Gipsy-Night, and Other Poems","Hughes, Richard Arthur Warren",1900.0,1976.0,['en'],28,'Poetry',Text,'Poetry'
2358,PG47383,Dryden's Works Vol. 13,"Dryden, John",1631.0,1700.0,['en'],83,'Poetry',Text,'Poetry'
2384,PG47962,The Hidden Servants and Other Very Old Stories,"Alexander, Francesca",1837.0,1917.0,['en'],72,'Poetry',Text,'Poetry'
2411,PG48533,Sweet Hours,"Sylva, Carmen",1843.0,1916.0,['en'],31,'Poetry',Text,'Poetry'
2412,PG48563,Interpretations of Poetry and Religion,"Santayana, George",1863.0,1952.0,['en'],37,"'Poetry', 'Religion', 'Aesthetics', 'Literature -- History and criticism'",Text,'Poetry'
2416,PG48797,Ballads of Beauty,,,,['en'],34,'Poetry',Text,'Poetry'
2418,PG487,"Songs of Travel, and Other Verses","Stevenson, Robert Louis",1850.0,1894.0,['en'],261,"'Voyages and travels -- Poetry', 'Poetry'",Text,'Poetry'
2430,PG49385,The Singing Caravan: A Sufi Tale,"Vansittart, Robert Gilbert Vansittart, Baron",1881.0,1957.0,['en'],28,'Poetry',Text,'Poetry'
2453,PG49716,Sonnets from Hafez & Other Verses,"Daryush, Elizabeth Bridges",1887.0,1977.0,['en'],56,'Poetry',Text,'Poetry'
2455,PG49723,The Poems of Oliver Goldsmith,"Goldsmith, Oliver",,1774.0,['en'],43,'Poetry',Text,'Poetry'
2469,PG49942,Poems & Poèmes; autres alliances,"Barney, Natalie Clifford",,,['en'],125,'Poetry',Text,'Poetry'
2472,PG50155,Cathay,"Li, Bai",701.0,762.0,['en'],443,'Poetry',Text,'Poetry'
2528,PG51513,Poems of Life,"Hamill, Katharine Forrest",,,['en'],33,'Poetry',Text,'Poetry'
2529,PG51536,Poems,"Hill, Jennie Earngey",,,['en'],21,'Poetry',Text,'Poetry'
2537,PG51770,Connected Poems,"Seabridge, Charles",,,['en'],24,'Poetry',Text,'Poetry'
2538,PG51807,Poems of Peace and War,"Connor, Elizabeth H.",,,['en'],23,'Poetry',Text,'Poetry'
2547,PG51992,"Poems 1918-21, Including Three Portraits and Four Cantos","Pound, Ezra",1885.0,1972.0,['en'],157,'Poetry',Text,'Poetry'
2567,PG52448,The House of the Trees & Other Poems,"Wetherald, A. Ethelwyn",1857.0,1940.0,['en'],29,'Poetry',Text,'Poetry'
2568,PG52455,"Florence on a Certain Night, and Other Poems","Dawson, Coningsby",1883.0,1959.0,['en'],32,'Poetry',Text,'Poetry'
2636,PG53148,Ballads of Bravery,,,,['en'],38,'Poetry',Text,'Poetry'
2644,PG5330,"Rhyme and Reason; a Compilation of Verses, Rhymes and Senses",Dom,,,['en'],21,'Poetry',Text,'Poetry'
2696,PG5425,The Five Books of Youth,"Hillyer, Robert",1895.0,1961.0,['en'],18,'Poetry',Text,'Poetry'
2698,PG5428,A Defence of Poetry and Other Essays,"Shelley, Percy Bysshe",1792.0,1822.0,['en'],912,"'Poetry', 'English essays'",Text,'Poetry'
2706,PG54505,Poems,"Anderson, William",1805.0,1866.0,['en'],27,'Poetry',Text,'Poetry'
2727,PG54870,Philosophies,"Ross, Ronald, Sir",1857.0,1932.0,['en'],34,'Poetry',Text,'Poetry'
2763,PG55507,"The Story of Justin Martyr, and Other Poems","Trench, Richard Chenevix",1807.0,1886.0,['en'],30,'Poetry',Text,'Poetry'
2788,PG5625,Flint and Feather: Collected Verse,"Johnson, E. Pauline",1861.0,1913.0,['en'],103,'Poetry',Text,'Poetry'
