,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3575,PG7389,The Poetical Works of Oliver Wendell Holmes — Volume 02: Additional Poems (1837-1848),"Holmes, Oliver Wendell",1809.0,1894.0,['en'],15,'American poetry',Text,'American poetry'
3576,PG7390,The Poetical Works of Oliver Wendell Holmes — Volume 03: Medical Poems,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],4,'American poetry',Text,'American poetry'
3577,PG7391,The Poetical Works of Oliver Wendell Holmes — Volume 04: Songs in Many Keys,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],10,'American poetry',Text,'American poetry'
3578,PG7392,The Poetical Works of Oliver Wendell Holmes — Volume 05: Poems of the Class of '29 (1851-1889),"Holmes, Oliver Wendell",1809.0,1894.0,['en'],9,'American poetry',Text,'American poetry'
3579,PG7393,The Poetical Works of Oliver Wendell Holmes — Volume 06: Poems from the Breakfast Table Series,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],20,'American poetry',Text,'American poetry'
3580,PG7394,The Poetical Works of Oliver Wendell Holmes — Volume 07: Songs of Many Seasons,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],10,'American poetry',Text,'American poetry'
3581,PG7395,The Poetical Works of Oliver Wendell Holmes — Volume 08: Bunker Hill and Other Poems,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],7,'American poetry',Text,'American poetry'
3582,PG7396,The Poetical Works of Oliver Wendell Holmes — Volume 09: The Iron Gate and Other Poems,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],11,'American poetry',Text,'American poetry'
3583,PG7397,The Poetical Works of Oliver Wendell Holmes — Volume 10: Before the Curfew,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],8,'American poetry',Text,'American poetry'
3584,PG7398,The Poetical Works of Oliver Wendell Holmes — Volume 11: Poems from the Teacups Series,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],8,'American poetry',Text,'American poetry'
3585,PG7399,The Poetical Works of Oliver Wendell Holmes — Volume 12: Verses from the Oldest Portfolio,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],14,'American poetry',Text,'American poetry'
3586,PG7400,The Poetical Works of Oliver Wendell Holmes — Complete,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],66,'American poetry',Text,'American poetry'
3598,PG7796,Poems,"Cawein, Madison Julius",1865.0,1914.0,['en'],51,'American poetry',Text,'American poetry'
3638,PG841,"Men, Women and Ghosts","Lowell, Amy",1874.0,1925.0,['en'],149,'American poetry',Text,'American poetry'
3754,PG941,Just Folks,"Guest, Edgar A. (Edgar Albert)",1881.0,1959.0,['en'],83,'American poetry',Text,'American poetry'
3766,PG9511,Several Works by Edgar Allan Poe,"Poe, Edgar Allan",1809.0,1849.0,['en'],35,"'Fantasy fiction', 'American fiction -- 19th century', 'Short stories', 'American poetry', 'Horror tales, American'",Sound,'American poetry'
3767,PG9516,"The Works of Edgar Allan Poe, Volume 5","Poe, Edgar Allan",1809.0,1849.0,['en'],17,"'American fiction -- 19th century', 'Fantasy fiction', 'American poetry', 'Horror tales, American'",Sound,'American poetry'
3771,PG9559,"The ride to the lady, and other poems","Cone, Helen Gray",1859.0,1934.0,['en'],26,'American poetry',Text,'American poetry'
